ポストURL,いいね数,RT数,インプ数,投稿者名,投稿テキスト,投稿日時,画像,収集日時
https://x.com/1o_yyb/status/2030517443102375987,69,1,9605,凪｜回避型男の本音,回避型ってめちゃくちゃ自己肯定感低いし、自分に自信ないので「俺なんかいない方が幸せなんじゃね？」って思うことが多いです。それにプラス頑固なのでなかなか曲げずに別れを選択してしまうっていうカップルはかなりいますが、こういう別れ方であれば復縁の可能性はかなり高いから安心して。,3月8日,,3月21日
https://x.com/1o_yyb/status/2030282570861015396,45,1,2578,凪｜回避型男の本音,男って単純で、別れた相手でも心のどこかに残し続ける。回避型ならなおさら、好きなのに自分を守るために離れることがある。だから別れが気持ちのゼロを意味するわけじゃない。時間が経つほど「もう一度話したい」と思う人は多い。今動いていないように見えても彼の中では気持ちが動いてるから大丈夫。,3月7日,,3月21日
https://x.com/1o_yyb/status/2030254317446521070,43,1,6230,凪｜回避型男の本音,これは間違いない。別れた直後は解放感とか正当化で頭いっぱいなんだけど、落ち着いた頃にふと元カノの存在が浮かぶ。男って「完全に忘れる」より「思い出す回数が減るだけ」で消えないんですよね。だから沈黙＝終わりと決めつけなくていい。時間が経つほど「あの安心感は特別だった」と気づくよ。,3月7日,,3月21日
https://x.com/1o_yyb/status/2030103536030339554,71,1,10020,凪｜回避型男の本音,振った側だからわかること→男が元カノと距離を置く理由の大半は嫌悪じゃなくて回避。女性からすると「嫌われたから距離を取られてる」と思いやすいけど、男側は気まずさや感情の整理ができなくて避けてるだけのことも多いんですよね。特に回避型は,3月7日,,3月21日
https://x.com/1o_yyb/status/2029876191566676434,24,0,2013,凪｜回避型男の本音,回避型の男って、連絡を返さない＝気持ちがないじゃないんですよね。むしろ気持ちがあるからこそ返信できなくなることがある。男って強がりなので、本当は感情が残っていても平気なフリをして距離を取ることがあるんです。本当は気まずさやプライドで動けないだけなのにそれを知らないと,3月6日,,3月21日
https://x.com/1o_yyb/status/2029740474379244017,62,1,12609,凪｜回避型男の本音,これ本当に最低なんだけど、回避型って追ってきてくれるうちは安心して逃げるんですよね。だから、忘れられるのが怖くて連絡したり、SNSで反応を狙ったりしてしまうと、それが逆に「まだ自分のこと好きなんだな」って安心材料になる。僕もそうで、彼女が諦めずに連絡してくれてる間は、,3月6日,,3月21日
https://x.com/1o_yyb/status/2029740476103110700,20,0,2119,凪｜回避型男の本音,ちゃんと向き合おうなんて思えなかった。でも彼女が何もしてこなくなった瞬間、焦りが一気に押し寄せた。初めて『もう本当に失ったかもしれない』って実感したんです。回避型の男って追われてるうちは気づかないけど追われなくなった瞬間に未練が膨らむ。多くの人がここを知らずに、,3月6日,,3月21日
https://x.com/1o_yyb/status/2029484861619392522,172,5,21910,凪｜回避型男の本音,,3月5日,,3月21日
https://x.com/1o_yyb/status/2029125428569620765,84,4,11559,凪｜回避型男の本音,,3月4日,,3月21日
https://x.com/1o_yyb/status/2029515225414914400,95,1,15978,凪｜回避型男の本音,復縁したい人は聞いて。男は元カノに「申し訳なさ」でLINEを返してることもあるので、連絡の回数だけで好意を測るのは危険。男性って優しさや罪悪感で返信することがあるんですよね。だからやり取りが続いているからといって気持ちが戻っているとは限らない。でも逆に言えば、,3月5日,,3月21日
https://x.com/1o_yyb/status/2029490853601738809,65,0,4822,凪｜回避型男の本音,これ知らないと思うけど、回避型の男は感情に耐えられなかった自分を責めてる。でもそこに『ちゃんと向き合ってほしい』って正論で迫られると、二度と向き合おうとしなくなるんです。言葉で押すより『あなたのペースは尊重するよ』って態度のほうが響く。逃げた理由を理解されると戻る準備を始める。,3月5日,,3月21日
https://x.com/1o_yyb/status/2029378775339970917,69,1,9442,凪｜回避型男の本音,僕が本気で別れたことを後悔したのって、彼女が連絡も何もしてこなくなって音沙汰がなくなって少ししてからだった。男って別れた直後は強がれるけど、時間が経つと記憶を都合よく編集してうまくいかなかった理由より「一緒にいて落ち着いた時間」を思い出す。僕もまさにそうでしばらくしてから元カノの,3月5日,,3月21日
https://x.com/1o_yyb/status/2029313182846816579,51,0,3020,凪｜回避型男の本音,回避型の男が離れる時って、本音ではまだ未練が残ってることが多い。むしろ愛されるほど「自分には重すぎる」と感じて逃げてしまう。だけど時間が経つほどその優しさや安心感を思い出す。追われると逃げる男でも、安心を思い出すと自分から戻りたくなる。強いのは感情より心が休まる相手なんです。,3月5日,,3月21日
https://x.com/1o_yyb/status/2029155216684401065,44,0,6964,凪｜回避型男の本音,男性って「追われると逃げたい」と思う生き物なんですが、特に回避型の男にとっての安心って「自分の領域に踏み込まれないこと」がすべてなんです。確かに彼の心理を理解しようとすることはめちゃくちゃ大事。でもそこに「理解してあげたい」という執着を彼の方が感じ取ってしまった瞬間、,3月4日,,3月21日
https://x.com/1o_yyb/status/2029194148234797534,60,4,5711,凪｜回避型男の本音,男は本気でどうでもよくなった相手のLINEを消そうなんて思わない。回避型がブロックや削除を選ぶとき、それはむしろ強い感情を押し込めるための手段。あのまま連絡が来たら、自分が揺らぐのが分かってるからこそ先に遮断する。だからLINEの遮断は終わりじゃなく『心がまだ揺れている証』です。,3月4日,,3月21日
https://x.com/1o_yyb/status/2028946265447514576,57,0,4430,凪｜回避型男の本音,振った側で後から復縁した僕の本音を言うと、既読無視が続いてる時は一定の沈黙が必要。でも沈黙＝正解でもない。僕が戻りたくなったのは彼女が回避型の僕の心の動きを分かってくれたと感じた瞬間。時間より安全に感じる距離が刺さる。復縁が早いのは冷却期間より心理理解ができて距離感が保てる人。,3月4日,,3月21日
